"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug\Implémentation SOIL.exe","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug\Implémentation SOIL.exe","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug\Implémentation SOIL.exe","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug\Implémentation SOIL.exe","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\bin\Debug\Implémentation SOIL.exe","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\glut32.dll","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\glut32.dll","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\glut32.dll","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\glut32.dll","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\glut32.dll","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\betonurban.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\betonurban.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\betonurban.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\betonurban.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\betonurban.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cliff.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cliff.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cliff.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cliff.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cliff.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cobble.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cobble.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cobble.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cobble.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\cobble.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkgrass.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkgrass.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkgrass.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodplanks.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodplanks.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodplanks.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodplanks.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodplanks.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodtiles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodtiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodtiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodtiles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\darkwoodtiles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\deadgrass.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\deadgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\deadgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\deadgrass.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\deadgrass.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\floorbrick.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\floorbrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\floorbrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\floorbrick.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\floorbrick.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybrick.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybrick.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybrick.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybricktiles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybricktiles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\graybricktiles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybrick.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybrick.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybrick.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybricktiles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybricktiles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\greybricktiles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightgrass.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightgrass.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightgrass.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightgrass.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodplanks.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodplanks.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodplanks.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodplanks.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodplanks.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodtiles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodtiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodtiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodtiles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\lightwoodtiles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\metalgate.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\metalgate.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\metalgate.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\metalgate.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\metalgate.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\mossbricktiles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\mossbricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\mossbricktiles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\mossbricktiles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\mossbricktiles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pavement.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pavement.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pavement.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pavement.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pavement.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pebbles.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pebbles.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pebbles.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pebbles.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\pebbles.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\redbrick.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\redbrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\redbrick.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\redbrick.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\redbrick.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox1.bmp","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox1.bmp","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox1.bmp","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox1.bmp","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox1.bmp","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Pgm SOIL_ appuyer sur touche e pour naviguer en hauteur\Implémentation SOIL\img\skybox2.bmp","AUTORITE NT\Système","FullControl"
