"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdesc-consensus","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdesc-consensus","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs.new","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs.new","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs.new","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs.new","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\cached-microdescs.new","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\control_auth_cookie","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\control_auth_cookie","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\control_auth_cookie","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\control_auth_cookie","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\control_auth_cookie","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\lock","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\lock","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\lock","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\lock","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\lock","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\state","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\state","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\state","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\state","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\state","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc.orig.1","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc.orig.1","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc.orig.1","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc.orig.1","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc.orig.1","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\ChangeLog.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\ChangeLog.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\ChangeLog.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\ChangeLog.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\ChangeLog.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\COPYING","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\COPYING","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\COPYING","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\COPYING","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\COPYING","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\README.md","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\README.md","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\README.md","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\README.md","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\fteproxy\README.md","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE.re2","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE.re2","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE.re2","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE.re2","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\LICENSE.re2","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\README.md","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\README.md","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\README.md","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\README.md","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\libfte\README.md","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Firefox.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Firefox.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Firefox.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Firefox.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Firefox.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\HTTPS-Everywhere.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\HTTPS-Everywhere.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\HTTPS-Everywhere.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\HTTPS-Everywhere.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\HTTPS-Everywhere.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\NoScript.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\NoScript.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\NoScript.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\NoScript.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\NoScript.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-CJK-Font.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-CJK-Font.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-CJK-Font.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-CJK-Font.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-CJK-Font.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-Fonts.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-Fonts.txt","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-Fonts.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-Fonts.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\Noto-Fonts.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.CC0","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.CC0","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.CC0","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.CC0","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.CC0","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.GO","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.GO","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.GO","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Tor Browser\Browser\TorBrowser\Docs\Licenses\PluggableTransports\LICENSE.GO","BUILTIN\Administrateurs","FullControl"
